case,tick,time_s,python_duty_cmd,c_duty_cmd,error_duty_cmd,python_vref_cmd_v,c_vref_cmd_v,error_vref_cmd_v,python_integrator,c_integrator,error_integrator,python_state,c_state,python_latched_fault,c_latched_fault,python_pwm_enable,c_pwm_enable
load_step_50_100_50,12260,0.06130000000000001,0.5041666340223302,0.504166603,3.1022330149177435e-08,12.0,12.0,0.0,0.004166661127305502,0.00416665198,9.14730550246462e-09,2,2,0,0,True,True
load_step_50_100_50,12280,0.06140000000000001,0.5041666914535626,0.504166722,3.054643737954166e-08,12.0,12.0,0.0,0.004166663171697561,0.00416665571,7.461697561043923e-09,2,2,0,0,True,True
load_step_50_100_50,12300,0.06150000000000001,0.504166641480555,0.504166663,2.1519445003725934e-08,12.0,12.0,0.0,0.0041666620232477455,0.00416665431,7.713247745372298e-09,2,2,0,0,True,True
load_step_50_100_50,12320,0.06160000000000001,0.5041666855126209,0.504166663,2.2512620878600842e-08,12.0,12.0,0.0,0.004166663720176986,0.00416665664,7.08017698549529e-09,2,2,0,0,True,True
load_step_50_100_50,12340,0.06170000000000001,0.5041666472546473,0.504166663,1.5745352688334435e-08,12.0,12.0,0.0,0.004166662776907109,0.00416665664,6.136907108357514e-09,2,2,0,0,True,True
load_step_50_100_50,12360,0.06180000000000001,0.5041666809569523,0.504166663,1.795695225847993e-08,12.0,12.0,0.0,0.004166664180419887,0.00416665664,7.540419886577221e-09,2,2,0,0,True,True
load_step_50_100_50,12380,0.06190000000000001,0.5041666517200258,0.504166663,1.1279974176936491e-08,12.0,12.0,0.0,0.004166663410105533,0.00416665664,6.770105532606652e-09,2,2,0,0,True,True
load_step_50_100_50,12400,0.06200000000000001,0.5041666774708371,0.504166663,1.4470837084168409e-08,12.0,12.0,0.0,0.004166664567279819,0.00416665664,7.927279818686905e-09,2,2,0,0,True,True
load_step_50_100_50,12420,0.06210000000000001,0.5041666551695749,0.504166663,7.830425086119419e-09,12.0,12.0,0.0,0.00416666394153572,0.00416665664,7.301535719789198e-09,2,2,0,0,True,True
load_step_50_100_50,12440,0.06220000000000001,0.5041666748090703,0.504166663,1.1809070277202238e-08,12.0,12.0,0.0,0.004166664892934236,0.00416665664,8.252934235314369e-09,2,2,0,0,True,True
load_step_50_100_50,12460,0.06230000000000001,0.5041666578315211,0.504166663,5.168478867112469e-09,12.0,12.0,0.0,0.004166664387148697,0.00416665664,7.747148696862771e-09,2,2,0,0,True,True
load_step_50_100_50,12480,0.06240000000000001,0.504166672781508,0.504166663,9.781507936956757e-09,12.0,12.0,0.0,0.004166665167408124,0.00416665664,8.5274081233766e-09,2,2,0,0,True,True
load_step_50_100_50,12500,0.06250000000000001,0.5041666598835031,0.504166663,3.116496949395753e-09,12.0,12.0,0.0,0.004166664760511724,0.00416665664,8.12051172398992e-09,2,2,0,0,True,True
load_step_50_100_50,12520,0.06260000000000002,0.5041666712409412,0.504166663,8.240941151704817e-09,12.0,12.0,0.0,0.004166665398986668,0.00416665664,8.758986667911639e-09,2,2,0,0,True,True
load_step_50_100_50,12540,0.0627,0.5041666614636207,0.504166663,1.5363793570699613e-09,12.0,12.0,0.0,0.004166665073131848,0.00416665664,8.433131847354614e-09,2,2,0,0,True,True
load_step_50_100_50,12560,0.06280000000000001,0.5041666700735836,0.504166663,7.073583607741796e-09,12.0,12.0,0.0,0.004166665594541843,0.00416665664,8.954541842395858e-09,2,2,0,0,True,True
load_step_50_100_50,12580,0.06290000000000001,0.5041666626791134,0.504166663,3.2088665058438437e-10,12.0,12.0,0.0,0.004166665334744984,0.00416665664,8.694744983890612e-09,2,2,0,0,True,True
load_step_50_100_50,12600,0.06300000000000001,0.5041666691916373,0.504166663,6.191637313968101e-09,12.0,12.0,0.0,0.004166665759792258,0.00416665664,9.119792257310244e-09,2,2,0,0,True,True
load_step_50_100_50,12620,0.06310000000000002,0.5041666636131619,0.504166663,6.131618546234563e-10,12.0,12.0,0.0,0.004166665553571315,0.00416665664,8.9135713142105e-09,2,2,0,0,True,True
load_step_50_100_50,12640,0.0632,0.50416666852747,0.504166663,5.527470037236526e-09,12.0,12.0,0.0,0.004166665899510914,0.00416665664,9.259510913225966e-09,2,2,0,0,True,True
load_step_50_100_50,12660,0.06330000000000001,0.5041666643302105,0.504166663,1.3302104973078599e-09,12.0,12.0,0.0,0.004166665736538245,0.00416665664,9.096538244879326e-09,2,2,0,0,True,True
load_step_50_100_50,12680,0.06340000000000001,0.5041666680290834,0.504166663,5.029083371965726e-09,12.0,12.0,0.0,0.00416666601769224,0.00416665664,9.377692239929958e-09,2,2,0,0,True,True
load_step_50_100_50,12700,0.06350000000000001,0.5041666648801303,0.504166663,1.8801302736903835e-09,12.0,12.0,0.0,0.00416666588947466,0.00416665664,9.24947465928e-09,2,2,0,0,True,True
load_step_50_100_50,12720,0.0636,0.504166667656572,0.504166663,4.656572016870086e-09,12.0,12.0,0.0,0.004166666117686799,0.00416665664,9.477686798570195e-09,2,2,0,0,True,True
load_step_50_100_50,12740,0.0637,0.504166665301472,0.504166663,2.301472012966599e-09,12.0,12.0,0.0,0.0041666660172782295,0.00416665664,9.377278229090458e-09,2,2,0,0,True,True
load_step_50_100_50,12760,0.06380000000000001,0.5041666673793739,0.504166663,4.379373863550029e-09,12.0,12.0,0.0,0.004166666202310913,0.00416665664,9.562310912709926e-09,2,2,0,0,True,True
load_step_50_100_50,12780,0.06390000000000001,0.5041666656240003,0.504166663,2.624000239315194e-09,12.0,12.0,0.0,0.00416666612405939,0.00416665664,9.484059389393285e-09,2,2,0,0,True,True
load_step_50_100_50,12800,0.06400000000000002,0.5041666671741324,0.504166663,4.174132373080397e-09,12.0,12.0,0.0,0.004166666273936031,0.00416665664,9.633936030872814e-09,2,2,0,0,True,True
load_step_50_100_50,12820,0.0641,0.5008828961022143,0.500882864,3.210221422023096e-08,12.0,12.0,0.0,0.00021085509001447347,0.000210845843,9.247014473470587e-09,2,2,0,0,True,True
load_step_50_100_50,12840,0.06420000000000001,0.5025779763398593,0.50257796,1.6339859354452813e-08,12.0,12.0,0.0,0.004068689128063526,0.00406867918,9.948063526589446e-09,2,2,0,0,True,True
load_step_50_100_50,12860,0.06430000000000001,0.5023995712714655,0.502399564,7.27146554080349e-09,12.0,12.0,0.0,0.00028152469092868195,0.000281515793,8.897928681947213e-09,2,2,0,0,True,True
load_step_50_100_50,12880,0.06440000000000001,0.5011086638300807,0.501108706,4.216991933425618e-08,12.0,12.0,0.0,0.003973614731140409,0.00397360697,7.761140409165423e-09,2,2,0,0,True,True
load_step_50_100_50,12900,0.06450000000000002,0.5038011255475163,0.503801167,4.145248366782539e-08,12.0,12.0,0.0,0.00035351031171350805,0.000353501906,8.405713508054247e-09,2,2,0,0,True,True
load_step_50_100_50,12920,0.0646,0.49975397516697295,0.499753952,2.3166972951127462e-08,12.0,12.0,0.0,0.0038812815809180787,0.00388127356,8.020918078593259e-09,2,2,0,0,True,True
load_step_50_100_50,12940,0.06470000000000001,0.5050919971851974,0.505092025,2.781480257230129e-08,12.0,12.0,0.0,0.0004262912060356127,0.000426283339,7.867035612687222e-09,2,2,0,0,True,True
load_step_50_100_50,12960,0.06480000000000001,0.4985091902339313,0.498509228,3.7766068716749146e-08,12.0,12.0,0.0,0.003791568268370673,0.00379156042,7.848370672976224e-09,2,2,0,0,True,True
load_step_50_100_50,12980,0.06490000000000001,0.5062766336245647,0.506276667,3.3375435304350276e-08,12.0,12.0,0.0,0.000499416697783834,0.000499408517,8.180783833992497e-09,2,2,0,0,True,True
load_step_50_100_50,13000,0.06500000000000002,0.4973696321310114,0.497369647,1.4868988651439707e-08,12.0,12.0,0.0,0.0037043850397646713,0.00370437675,8.289764671150918e-09,2,2,0,0,True,True
load_step_50_100_50,13020,0.0651,0.5073594751353112,0.507359445,3.013531124640423e-08,12.0,12.0,0.0,0.0005724969378727042,0.000572489633,7.304872704232308e-09,2,2,0,0,True,True
load_step_50_100_50,13040,0.06520000000000001,0.49633067565027544,0.496330678,2.3497245815740087e-09,12.0,12.0,0.0,0.0036196668252132334,0.00361965923,7.595213233520248e-09,2,2,0,0,True,True
load_step_50_100_50,13060,0.06530000000000001,0.5083449401040461,0.508344889,5.110404610597641e-08,12.0,12.0,0.0,0.0006451950244957498,0.000645186752,8.272495749831951e-09,2,2,0,0,True,True
load_step_50_100_50,13080,0.06540000000000001,0.4953877553075363,0.495387733,2.230753631815574e-08,12.0,12.0,0.0,0.003537367495984774,0.00353735941,8.085984774114374e-09,2,2,0,0,True,True
load_step_50_100_50,13100,0.06550000000000002,0.5092374118225799,0.509237409,2.8225798365255628e-09,12.0,12.0,0.0,0.0007172202719179148,0.00071721198,8.29191791477165e-09,2,2,0,0,True,True
load_step_50_100_50,13120,0.0656,0.4945363728838388,0.49453637,2.8838387788887587e-09,12.0,12.0,0.0,0.0034574551507641498,0.00345744682,8.330764149702685e-09,2,2,0,0,True,True
load_step_50_100_50,13140,0.06570000000000001,0.5100412266514448,0.510041237,1.0348555234962475e-08,12.0,12.0,0.0,0.0007883224473675728,0.000788313977,8.470367572816807e-09,2,2,0,0,True,True
load_step_50_100_50,13160,0.06580000000000001,0.49377210444400277,0.493772119,1.4555997240872642e-08,12.0,12.0,0.0,0.003379908262941664,0.00337990001,8.252941664267655e-09,2,2,0,0,True,True
load_step_50_100_50,13180,0.06590000000000001,0.510760663446557,0.510760665,1.5534429298469377e-09,12.0,12.0,0.0,0.0008582868245282338,0.00085827813,8.694528233770156e-09,2,2,0,0,True,True
load_step_50_100_50,13200,0.06600000000000002,0.49309060681115574,0.4930906,6.811155750519049e-09,12.0,12.0,0.0,0.0033047125478006404,0.00330470409,8.457800640404578e-09,2,2,0,0,True,True
load_step_50_100_50,13220,0.0661,0.5113999341485554,0.511399925,9.148555468740938e-09,12.0,12.0,0.0,0.0009269299264235322,0.000926922075,7.851423532265374e-09,2,2,0,0,True,True
load_step_50_100_50,13240,0.06620000000000001,0.4924876234857633,0.492487609,1.4485763311089528e-08,12.0,12.0,0.0,0.0032318584309982503,0.00323184999,8.44099825019623e-09,2,2,0,0,True,True
load_step_50_100_50,13260,0.06630000000000001,0.5119631754443266,0.511963129,4.644432660683151e-08,12.0,12.0,0.0,0.0009940958508834513,0.000994086848,9.002883451323523e-09,2,2,0,0,True,True
load_step_50_100_50,13280,0.06640000000000001,0.49195899000549614,0.491959006,1.59945038324949e-08,12.0,12.0,0.0,0.0031613390186686846,0.00316133047,8.548668684830313e-09,2,2,0,0,True,True
load_step_50_100_50,13300,0.06650000000000002,0.5124544414187571,0.51245445,8.581242938454636e-09,12.0,12.0,0.0,0.0010596530888965523,0.0010596452,7.88889655228657e-09,2,2,0,0,True,True
load_step_50_100_50,13320,0.0666,0.4915006387487426,0.491500616,2.274874261187776e-08,12.0,12.0,0.0,0.003093148485397999,0.0030931402,8.285397999196337e-09,2,2,0,0,True,True
load_step_50_100_50,13340,0.06670000000000001,0.5128776971221227,0.512877703,5.877877296001088e-09,12.0,12.0,0.0,0.0011234917605197254,0.00112348329,8.470519725521305e-09,2,2,0,0,True,True
load_step_50_100_50,13360,0.06680000000000001,0.49110860318974753,0.491108567,3.618974753205606e-08,12.0,12.0,0.0,0.003027280809703766,0.00302727195,8.859703766201515e-09,2,2,0,0,True,True
load_step_50_100_50,13380,0.06690000000000002,0.5132368129848777,0.513236821,8.015122343607572e-09,12.0,12.0,0.0,0.0011855212050732758,0.00118551264,8.565073275840565e-09,2,2,0,0,True,True
load_step_50_100_50,13400,0.06700000000000002,0.49077902161758247,0.490779012,9.61758245265898e-09,12.0,12.0,0.0,0.002963728797909299,0.00296372036,8.43790929922622e-09,2,2,0,0,True,True
load_step_50_100_50,13420,0.0671,0.5135355600171491,0.513535559,1.017149031667941e-09,12.0,12.0,0.0,0.001245667872466227,0.00124565954,8.332466226983887e-09,2,2,0,0,True,True
load_step_50_100_50,13440,0.06720000000000001,0.4905081403344725,0.490508139,1.3344724769659422e-09,12.0,12.0,0.0,0.0029024833467667563,0.00290247495,8.396766756294666e-09,2,2,0,0,True,True
load_step_50_100_50,13460,0.06730000000000001,0.5137776057350879,0.513777554,5.173508788036685e-08,12.0,12.0,0.0,0.0013038734709844913,0.00130386499,8.480984491293989e-09,2,2,0,0,True,True
load_step_50_100_50,13480,0.06740000000000002,0.49029231635160997,0.490292311,5.351609988490935e-09,12.0,12.0,0.0,0.002843532903145105,0.00284352433,8.573145104853047e-09,2,2,0,0,True,True
load_step_50_100_50,13500,0.0675,0.513966510760475,0.513966501,9.760474983799838e-09,12.0,12.0,0.0,0.001360093333996513,0.00136008498,8.353996513001463e-09,2,2,0,0,True,True
load_step_50_100_50,13520,0.06760000000000001,0.490128019602598,0.490128011,8.60259802282215e-09,12.0,12.0,0.0,0.0027868630857945716,0.00278685475,8.335794571528304e-09,2,2,0,0,True,True
load_step_50_100_50,13540,0.06770000000000001,0.5141057260437484,0.514105737,1.0956251572658005e-08,12.0,12.0,0.0,0.0014142949740037676,0.0014142869,8.074003767649662e-09,2,2,0,0,True,True
load_step_50_100_50,13560,0.06780000000000001,0.4900118346961574,0.490011811,2.3696157369634818e-08,12.0,12.0,0.0,0.0027324564398335245,0.00273244921,7.229833524392826e-09,2,2,0,0,True,True
load_step_50_100_50,13580,0.06790000000000002,0.5141985906639789,0.514198601,1.0336021150081365e-08,12.0,12.0,0.0,0.0014664567974740981,0.00146645005,6.747474098119793e-09,2,2,0,0,True,True
load_step_50_100_50,13600,0.068,0.4899404622307723,0.489940435,2.7230772303710182e-08,12.0,12.0,0.0,0.00268029229934317,0.0026802863,5.9993431698185384e-09,2,2,0,0,True,True
load_step_50_100_50,13620,0.06810000000000001,0.5142483301623274,0.514248312,1.8162327419801727e-08,12.0,12.0,0.0,0.0015165669580968109,0.00151656056,6.398096810819251e-09,2,2,0,0,True,True
load_step_50_100_50,13640,0.06820000000000001,0.489910719694677,0.489910722,2.305323043572116e-09,12.0,12.0,0.0,0.002630346737443437,0.00263034017,6.567443437167919e-09,2,2,0,0,True,True
load_step_50_100_50,13660,0.06830000000000001,0.5142580553682367,0.514258087,3.163176331977269e-08,12.0,12.0,0.0,0.0015646223296221843,0.00156461552,6.809622184276304e-09,2,2,0,0,True,True
load_step_50_100_50,13680,0.06840000000000002,0.4899195419749603,0.489919543,1.0250397197708594e-09,12.0,12.0,0.0,0.002582592586580205,0.00258258707,5.5165802047979495e-09,2,2,0,0,True,True
load_step_50_100_50,13700,0.0685,0.5142307616800779,0.514230728,3.368007783777216e-08,12.0,12.0,0.0,0.0016106275824014564,0.00161062158,6.002401456298503e-09,2,2,0,0,True,True
load_step_50_100_50,13720,0.06860000000000001,0.4899639814997433,0.489963979,2.4997433012430292e-09,12.0,12.0,0.0,0.0025369995145788555,0.00253699301,6.504578855572041e-09,2,2,0,0,True,True
load_step_50_100_50,13740,0.06870000000000001,0.5141693287642279,0.514169276,5.2764227986834555e-08,12.0,12.0,0.0,0.0016545943502188135,0.0016545885,5.850218813508931e-09,2,2,0,0,True,True
load_step_50_100_50,13760,0.06880000000000001,0.4900412080372955,0.490041226,1.7962704490503967e-08,12.0,12.0,0.0,0.002493534144397046,0.00249352865,5.49439704584237e-09,2,2,0,0,True,True
load_step_50_100_50,13780,0.06890000000000002,0.5140765206386523,0.514076531,1.0361347668741416e-08,12.0,12.0,0.0,0.0016965404760837547,0.0016965348,5.6760837547058934e-09,2,2,0,0,True,True
load_step_50_100_50,13800,0.069,0.49014850817574995,0.490148515,6.8242500539383855e-09,12.0,12.0,0.0,0.002452160207511443,0.00245215441,5.797511443139669e-09,2,2,0,0,True,True
load_step_50_100_50,13820,0.06910000000000001,0.5139549861089766,0.513954937,4.910897666299263e-08,12.0,12.0,0.0,0.001736489327389459,0.00173648354,5.7873894589426794e-09,2,2,0,0,True,True
load_step_50_100_50,13840,0.06920000000000001,0.4902832845066938,0.490283281,3.5066937686956123e-09,12.0,12.0,0.0,0.0024128387225586276,0.00241283327,5.452558627695725e-09,2,2,0,0,True,True
load_step_50_100_50,13860,0.06930000000000001,0.5138072595268358,0.513807297,3.7473164238299717e-08,12.0,12.0,0.0,0.0017744691723026755,0.00177446392,5.252302675467016e-09,2,2,0,0,True,True
load_step_50_100_50,13880,0.06940000000000002,0.4904430545354198,0.490443051,3.535419790257066e-09,12.0,12.0,0.0,0.002375528192268947,0.00237552263,5.562268947083976e-09,2,2,0,0,True,True
load_step_50_100_50,13900,0.0695,0.5136357618419816,0.513635695,6.684198161632793e-08,12.0,12.0,0.0,0.0018105126104704132,0.00181050738,5.23047041312355e-09,2,2,0,0,True,True
load_step_50_100_50,13920,0.06960000000000001,0.4906254493400551,0.490625411,3.8340055075192225e-08,12.0,12.0,0.0,0.002340184812927827,0.0023401794,5.412927826884545e-09,2,2,0,0,True,True
load_step_50_100_50,13940,0.06970000000000001,0.5134428019211945,0.513442814,1.2078805511350765e-08,12.0,12.0,0.0,0.0018446560521527123,0.00184465142,4.632152712400958e-09,2,2,0,0,True,True
load_step_50_100_50,13960,0.06980000000000001,0.4908282120011143,0.490828186,2.6001114317164564e-08,12.0,12.0,0.0,0.0023067626916036554,0.00230675749,5.201603655181214e-09,2,2,0,0,True,True
load_step_50_100_50,13980,0.06990000000000002,0.5132305781085582,0.513230562,1.610855826505997e-08,12.0,12.0,0.0,0.0018769392407495102,0.00187693397,5.270749510238523e-09,2,2,0,0,True,True
load_step_50_100_50,14000,0.07,0.49104919582231915,0.49104917,2.5822319171808772e-08,12.0,12.0,0.0,0.002275214067229783,0.00227520894,5.127229783102871e-09,2,2,0,0,True,True
load_step_50_100_50,14020,0.07010000000000001,0.5130011800030662,0.513001144,3.60030661950006e-08,12.0,12.0,0.0,0.001907404814406282,0.00190739939,5.424406282006702e-09,2,2,0,0,True,True
load_step_50_100_50,14040,0.07020000000000001,0.4912863623627578,0.491286337,2.536275778286523e-08,12.0,12.0,0.0,0.002245489532340118,0.00224548322,6.31234011805662e-09,2,2,0,0,True,True
load_step_50_100_50,14060,0.07030000000000002,0.5127565904308751,0.512756586,4.430875111260946e-09,12.0,12.0,0.0,0.0019360979029875995,0.00193609181,6.092987599485775e-09,2,2,0,0,True,True
load_step_50_100_50,14080,0.07040000000000002,0.4915377792996729,0.49153775,2.929967291009916e-08,12.0,12.0,0.0,0.0022175382528580104,0.00221753237,5.882858010192865e-09,2,2,0,0,True,True
load_step_50_100_50,14100,0.07050000000000001,0.5124986875908115,0.512498677,1.059081156107311e-08,12.0,12.0,0.0,0.0019630657572125058,0.00196305988,5.877212505729645e-09,2,2,0,0,True,True
load_step_50_100_50,14120,0.07060000000000001,0.4918016181403477,0.49180159,2.814034766318585e-08,12.0,12.0,0.0,0.0021913081838433345,0.0021913012,6.983843334369688e-09,2,2,0,0,True,True
load_step_50_100_50,14140,0.07070000000000001,0.512229247352968,0.512229264,1.6647031975125515e-08,12.0,12.0,0.0,0.0019883574071681096,0.00198834948,7.927168109433946e-09,2,2,0,0,True,True
load_step_50_100_50,14160,0.07080000000000002,0.49207615180071906,0.492076159,7.199280949166109e-09,12.0,12.0,0.0,0.0021667462795267956,0.00216673804,8.239526795659341e-09,2,2,0,0,True,True
load_step_50_100_50,14180,0.07090000000000002,0.5119499456913889,0.511949897,4.869138880980728e-08,12.0,12.0,0.0,0.002012023347775286,0.00201201485,8.497775285960102e-09,2,2,0,0,True,True
load_step_50_100_50,14200,0.07100000000000001,0.49235975206751825,0.492359757,4.932481756370066e-09,12.0,12.0,0.0,0.0021437986963175424,0.00214379025,8.446317542511877e-09,2,2,0,0,True,True
load_step_50_100_50,14220,0.07110000000000001,0.5116623612329853,0.511662364,2.767014728455308e-09,12.0,12.0,0.0,0.002034115249078266,0.00203410629,8.95907826571618e-09,2,2,0,0,True,True
load_step_50_100_50,14240,0.07120000000000001,0.49265088695989184,0.492650896,9.040108162050586e-09,12.0,12.0,0.0,0.002122410987769105,0.00212240173,9.257769105139313e-09,2,2,0,0,True,True
load_step_50_100_50,14260,0.07130000000000002,0.5113679779058912,0.511367977,9.058911398795999e-10,12.0,12.0,0.0,0.0020546856894805,0.00205467595,9.739480500304404e-09,2,2,0,0,True,True
load_step_50_100_50,14280,0.0714,0.4929481180056162,0.492948115,3.005616200368877e-09,12.0,12.0,0.0,0.0021025282907413388,0.00210251845,9.840741338560527e-09,2,2,0,0,True,True
load_step_50_100_50,14300,0.07150000000000001,0.5110681876715084,0.511068165,2.2671508448368627e-08,12.0,12.0,0.0,0.0020737879102623543,0.00207377761,1.030026235441725e-08,2,2,0,0,True,True
load_step_50_100_50,14320,0.07160000000000001,0.4932500974461873,0.493250102,4.553812715801797e-09,12.0,12.0,0.0,0.002084095502204346,0.00208408525,1.0252204345889693e-08,2,2,0,0,True,True
load_step_50_100_50,14340,0.07170000000000001,0.51076429332549,0.510764301,7.674510027477766e-09,12.0,12.0,0.0,0.0020914755898927277,0.00209146598,9.609892727933944e-09,2,2,0,0,True,True
load_step_50_100_50,14360,0.07180000000000002,0.4935555653842482,0.493555576,1.0615751777631743e-08,12.0,12.0,0.0,0.002067057446308706,0.0020670488,8.646308705898692e-09,2,2,0,0,True,True
load_step_50_100_50,14380,0.0719,0.5104575113538583,0.510457516,4.646141693598338e-09,12.0,12.0,0.0,0.00210780263679979,0.002107793,9.636799790015832e-09,2,2,0,0,True,True
load_step_50_100_50,14400,0.07200000000000001,0.49386334688601286,0.493863344,2.886012873126731e-09,12.0,12.0,0.0,0.002051359031490792,0.00205134973,9.301490792000544e-09,2,2,0,0,True,True
load_step_50_100_50,14420,0.07210000000000001,0.510148974831378,0.510149002,2.7168622018791666e-08,12.0,12.0,0.0,0.0021228229993911023,0.0021228143,8.699391102449938e-09,2,2,0,0,True,True
load_step_50_100_50,14440,0.07220000000000001,0.4941723490505448,0.494172305,4.4050544822926696e-08,12.0,12.0,0.0,0.0020369453975062003,0.00203693728,8.11750620020868e-09,2,2,0,0,True,True
load_step_50_100_50,14460,0.07230000000000002,0.5098397363501732,0.509839773,3.664982684004059e-08,12.0,12.0,0.0,0.0021365904922246593,0.00213658251,7.98222465946477e-09,2,2,0,0,True,True
load_step_50_100_50,14480,0.0724,0.49448155805700017,0.494481564,5.94299981448998e-09,12.0,12.0,0.0,0.002023762052383695,0.00202375487,7.1823836951707964e-09,2,2,0,0,True,True
load_step_50_100_50,14500,0.07250000000000001,0.5095307709674443,0.509530783,1.2032555729568628e-08,12.0,12.0,0.0,0.0021491586373235455,0.00214915187,6.767323545292525e-09,2,2,0,0,True,True
load_step_50_100_50,14520,0.07260000000000001,0.49479003620016515,0.494790047,1.0799834859742674e-08,12.0,12.0,0.0,0.0020117549993763227,0.0020117485,6.499376322723072e-09,2,2,0,0,True,True
load_step_50_100_50,14540,0.07270000000000001,0.5092229791619161,0.509222925,5.416191606322229e-08,12.0,12.0,0.0,0.0021605805197072755,0.00216057408,6.439707275675971e-09,2,2,0,0,True,True
load_step_50_100_50,14560,0.07280000000000002,0.49509691892392177,0.495096922,3.0760782254724006e-09,12.0,12.0,0.0,0.00200087085405529,0.00200086436,6.494055290046097e-09,2,2,0,0,True,True
load_step_50_100_50,14580,0.0729,0.5089171897894652,0.508917212,2.221053474471546e-08,12.0,12.0,0.0,0.002170908656280208,0.00217090221,6.4462802079785775e-09,2,2,0,0,True,True
load_step_50_100_50,14600,0.07300000000000001,0.4954014118615381,0.495401412,1.3846190860533625e-10,12.0,12.0,0.0,0.001991056951746821,0.00199105102,5.931746820727474e-09,2,2,0,0,True,True
load_step_50_100_50,14620,0.07310000000000001,0.5086141630290762,0.508614182,1.897092372082909e-08,12.0,12.0,0.0,0.002180194877278805,0.00218018889,5.987278805120316e-09,2,2,0,0,True,True
load_step_50_100_50,14640,0.07320000000000002,0.4957027878910354,0.495702773,1.4891035404751563e-08,12.0,12.0,0.0,0.0019822614455577863,0.00198225584,5.605557786177162e-09,2,2,0,0,True,True
load_step_50_100_50,14660,0.07330000000000002,0.5083145933110171,0.50831461,1.6688982862334e-08,12.0,12.0,0.0,0.002188490219528986,0.00218848488,5.339528986059855e-09,2,2,0,0,True,True
load_step_50_100_50,14680,0.0734,0.496000384213192,0.496000379,5.213191989206223e-09,12.0,12.0,0.0,0.0019744333952719864,0.00197442784,5.5552719863474764e-09,2,2,0,0,True,True
load_step_50_100_50,14700,0.07350000000000001,0.5080191122197882,0.50801909,2.2219788231581106e-08,12.0,12.0,0.0,0.0021958448308118,0.0021958393,5.530811800300711e-09,2,2,0,0,True,True
load_step_50_100_50,14720,0.07360000000000001,0.49629359945914187,0.496293575,2.4459141878541146e-08,12.0,12.0,0.0,0.0019675228474266273,0.00196751719,5.65742662743049e-09,2,2,0,0,True,True
load_step_50_100_50,14740,0.07370000000000002,0.5077282913650422,0.507728279,1.2365042212358901e-08,12.0,12.0,0.0,0.0022023078846758544,0.00220230268,5.204675854360297e-09,2,2,0,0,True,True
load_step_50_100_50,14760,0.07380000000000002,0.49658189083390414,0.496581882,8.833904163729756e-09,12.0,12.0,0.0,0.0019614809068993558,0.0019614757,5.206899355691269e-09,2,2,0,0,True,True
load_step_50_100_50,14780,0.07390000000000001,0.5074426452143169,0.507442653,7.785683098227025e-09,12.0,12.0,0.0,0.0022079275050700636,0.00220792345,4.055070063589683e-09,2,2,0,0,True,True
load_step_50_100_50,14800,0.07400000000000001,0.49686477130159906,0.496864766,5.301599048657124e-09,12.0,12.0,0.0,0.0019562598003538653,0.00195625611,3.69035386537514e-09,2,2,0,0,True,True
load_step_50_100_50,14820,0.07410000000000001,0.5071626338819671,0.50716269,5.6118032887297886e-08,12.0,12.0,0.0,0.0022127507002035417,0.00221274747,3.2302035417146324e-09,2,2,0,0,True,True
load_step_50_100_50,14840,0.07420000000000002,0.497141806817573,0.497141808,1.1824270451654684e-09,12.0,12.0,0.0,0.0019518129319012097,0.00195181009,2.8419012095860785e-09,2,2,0,0,True,True
load_step_50_100_50,14860,0.07430000000000002,0.5068886658692796,0.506888688,2.2130720367385948e-08,12.0,12.0,0.0,0.002216823305068396,0.00221682061,2.6950683958831823e-09,2,2,0,0,True,True
load_step_50_100_50,14880,0.07440000000000001,0.49741261361208894,0.497412592,2.161208895179456e-08,12.0,12.0,0.0,0.0019480949313423102,0.00194809237,2.5613423101228383e-09,2,2,0,0,True,True
load_step_50_100_50,14900,0.07450000000000001,0.5066211007512708,0.506621122,2.124872922060206e-08,12.0,12.0,0.0,0.002220189932088266,0.00222018757,2.3620882658691167e-09,2,2,0,0,True,True
load_step_50_100_50,14920,0.07460000000000001,0.49767685552977786,0.49767682,3.552977784204714e-08,12.0,12.0,0.0,0.0019450616953609768,0.00194505998,1.7153609767426442e-09,2,2,0,0,True,True
load_step_50_100_50,14940,0.07470000000000002,0.5063602518061595,0.506360292,4.019384047815322e-08,12.0,12.0,0.0,0.002222893929380344,0.0022228926,1.3293803440873886e-09,2,2,0,0,True,True
load_step_50_100_50,14960,0.07480000000000002,0.49793424142852966,0.497934222,1.942852967395936e-08,12.0,12.0,0.0,0.001942670422036543,0.00194266881,1.6120365428813621e-09,2,2,0,0,True,True
load_step_50_100_50,14980,0.07490000000000001,0.5061063885840141,0.506106377,1.1584014081300609e-08,12.0,12.0,0.0,0.002224977346142061,0.00222497503,2.3161420611289563e-09,2,2,0,0,True,True
load_step_50_100_50,15000,0.07500000000000001,0.4981845226410729,0.498184502,2.0641072906446567e-08,12.0,12.0,0.0,0.0019408796390447873,0.00194087788,1.75904478721782e-09,2,2,0,0,True,True
load_step_50_100_50,15020,0.07510000000000001,0.5058597394114815,0.505859733,6.411481567880628e-09,12.0,12.0,0.0,0.0022264809046947174,0.00222647958,1.324694717634578e-09,2,2,0,0,True,True
