case_id,time_s,command,state_name,state_code,fault_detected,fault_detected_code,fault_latched,fault_latched_code,vin_v,vout_v,iout_a,temperature_c,vref_cmd_v,duty_cmd,pwm_enable,soft_start_elapsed_ms
clear_while_ovp_active,0.00415,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,8.76000000000001,0.365,1,3.65
clear_while_ovp_active,0.0042,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,8.88000000000001,0.37,1,3.7
clear_while_ovp_active,0.00425,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,9.00000000000001,0.375,1,3.75
clear_while_ovp_active,0.0043,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,9.12000000000001,0.38,1,3.8
clear_while_ovp_active,0.00435,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,9.24000000000001,0.385,1,3.85
clear_while_ovp_active,0.0044,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,9.36000000000001,0.39,1,3.9
clear_while_ovp_active,0.00445,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,9.48000000000001,0.395,1,3.95
clear_while_ovp_active,0.0045,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,9.60000000000001,0.4,1,4
clear_while_ovp_active,0.00455,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,9.72000000000001,0.405,1,4.05
clear_while_ovp_active,0.0046,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,9.84000000000001,0.41,1,4.1
clear_while_ovp_active,0.00465,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,9.96000000000001,0.415,1,4.15
clear_while_ovp_active,0.0047,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,10.08,0.42,1,4.2
clear_while_ovp_active,0.00475,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,10.2,0.425,1,4.25
clear_while_ovp_active,0.0048,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,10.32,0.43,1,4.3
clear_while_ovp_active,0.00485,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,10.44,0.435,1,4.35
clear_while_ovp_active,0.0049,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,10.56,0.44,1,4.4
